	-8	543	112
	-8	540	112
	-8	543	112
	-8	540	112
	-10	542	112
	-8	540	113
	-9	542	112
	-10	543	112
	-8	540	112
	-9	543	113
	-9	540	112
	-13	543	112
	-10	540	112
	-8	540	112
	-10	542	111
	-8	542	111
	-8	539	112
	-9	540	112
	-9	540	112
	-8	536	112
	-10	542	112
	-10	543	112
	-10	539	112
	-9	542	112
	-8	540	111
	-9	540	112
	-10	540	112
	-9	540	112
	-9	540	115
	-9	543	112
	-9	540	112
	-10	540	115
	-9	543	112
	-8	540	112
	-9	543	113
	-9	543	113
	-8	540	111
	-8	540	112
	-9	543	112
	-10	540	113
	-8	540	113
	-9	542	112
	-8	540	112
	-10	542	112
	-8	540	112
	-8	540	112
	-10	540	112
	-8	543	113
	-10	540	112
	-8	540	112
	-9	539	112
	-8	540	112
	-9	542	112
	-9	542	112
	-8	537	112
	-9	540	113
	-8	540	112
	-8	540	112
	-10	540	112
	-9	540	113
	-10	542	112
	-9	540	112
	-8	540	112
	-9	540	112
	-12	540	112
	-9	542	112
	-9	540	113
	-8	540	113
	-8	540	113
	-9	540	112
	-9	540	112
	-9	539	112
	-8	540	112
	-8	540	112
	-8	539	112
	-8	542	112
	-9	539	112
	-12	540	112
	-9	542	112
	-8	542	112
	-12	543	112
	-9	540	112
	-9	542	112
	-8	542	112
	-8	540	112
	-9	539	112
	-9	540	112
	-8	540	112
	-9	540	112
	-8	540	112
	-8	540	112
	-9	540	112
	-10	539	112
	-8	537	112
	-8	542	112
	-9	540	112
	-9	542	112
	-8	540	113
	-12	543	112
	-13	542	112
	-481	-16	192
	-480	-16	192
	-481	-16	192
	-479	-16	193
	-479	-17	192
	-480	-16	192
	-481	-16	193
	-481	-16	193
	-481	-16	192
	-481	-16	192
	-481	-16	192
	-481	-15	192
	-484	-16	192
	-481	-15	192
	-480	-16	192
	-479	-16	193
	-480	-16	192
	-481	-15	193
	-480	-16	195
	-480	-16	193
	-481	-16	192
	-481	-16	192
	-480	-16	195
	-481	-16	193
	-481	-15	192
	-481	-16	192
