# Note - 22085000
# ESC - E714011
# Poles - 2
# Gear Ratio - 1
# KV - 1100
# Graph Data - 2 Sessions - Saved Thursday, January 23, 2014
# Start Of Session - Sample Time: 1.000
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Voltage Cutoff: 19.22
# Current Cutoff: 105.0
# Temperature Cutoff: 289.7
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage 
True        , True        , True        , True        , True        , True        , True        , True        , False       
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0642      , 0.000       , 25.33       , 0.000       , 0.0         , 91.0        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.18       , 0.000       , 0.0         , 91.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.33       , 0.000       , 0.0         , 90.2        , 0           , 15          , 0.00        
1.2993      , 38.824      , 25.33       , 0.447       , 8.0         , 91.8        , 26042       , 15          , 0.00        
1.2993      , 38.824      , 25.33       , 0.447       , 8.0         , 91.8        , 26042       , 15          , 0.00        
1.8558      , 100.000     , 23.39       , 0.000       , 75.9        , 95.8        , 55631       , 15          , 0.00        
1.0642      , 0.000       , 24.88       , 0.000       , 0.0         , 100.7       , 13441       , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 98.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 97.4        , 0           , 15          , 0.00        
1.2758      , 24.706      , 25.18       , 0.298       , 0.0         , 95.8        , 18278       , 15          , 0.00        
1.2602      , 22.353      , 25.18       , 0.149       , 0.0         , 96.6        , 17346       , 15          , 0.00        
1.2445      , 20.392      , 25.18       , 0.149       , 0.0         , 96.6        , 16268       , 15          , 0.00        
1.2445      , 20.000      , 25.18       , 0.298       , 0.0         , 93.4        , 16518       , 15          , 0.00        
1.2210      , 16.863      , 25.18       , 0.149       , 0.0         , 97.4        , 13459       , 15          , 0.00        
1.2131      , 15.686      , 25.03       , 0.000       , 0.0         , 97.4        , 14903       , 15          , 0.00        
1.2523      , 21.176      , 25.18       , 0.298       , 0.0         , 97.4        , 16915       , 15          , 0.00        
1.2210      , 16.471      , 25.18       , 0.149       , 0.0         , 97.4        , 15101       , 15          , 0.00        
1.2915      , 27.059      , 25.18       , 0.298       , 3.3         , 97.4        , 18611       , 15          , 0.00        
1.2523      , 21.961      , 25.18       , 0.298       , 0.0         , 98.2        , 17114       , 15          , 0.00        
1.3072      , 29.412      , 25.18       , 0.298       , 4.1         , 98.2        , 20602       , 15          , 0.00        
1.2837      , 26.275      , 25.18       , 0.298       , 3.3         , 99.9        , 19117       , 15          , 0.00        
1.2915      , 26.667      , 25.03       , 0.298       , 3.3         , 99.1        , 19225       , 15          , 0.00        
1.2680      , 23.529      , 25.18       , 0.298       , 0.0         , 99.1        , 18344       , 15          , 0.00        
1.2758      , 25.490      , 25.18       , 0.298       , 0.0         , 100.7       , 18817       , 15          , 0.00        
1.2602      , 23.137      , 25.03       , 0.298       , 0.0         , 99.9        , 17831       , 15          , 0.00        
1.2758      , 24.706      , 25.18       , 0.149       , 0.0         , 99.9        , 19171       , 15          , 0.00        
1.1740      , 9.804       , 25.18       , 0.149       , 0.0         , 99.9        , 12248       , 15          , 0.00        
1.2367      , 19.216      , 25.18       , 0.149       , 0.0         , 99.9        , 15839       , 15          , 0.00        
1.2210      , 16.863      , 25.18       , 0.149       , 0.0         , 99.9        , 14795       , 15          , 0.00        
1.1975      , 13.725      , 25.18       , 0.149       , 0.0         , 99.9        , 13467       , 15          , 0.00        
1.2602      , 22.353      , 25.18       , 0.298       , 0.0         , 102.4       , 14338       , 15          , 0.00        
1.3620      , 38.039      , 25.03       , 0.149       , 7.2         , 99.9        , 25175       , 15          , 0.00        
1.3777      , 40.000      , 25.18       , 0.298       , 8.0         , 101.6       , 26688       , 15          , 0.00        
1.5423      , 64.314      , 24.88       , 0.596       , 25.9        , 101.6       , 39112       , 15          , 0.00        
1.6207      , 76.471      , 24.73       , 0.745       , 39.2        , 99.9        , 45070       , 15          , 0.00        
1.7069      , 88.627      , 24.29       , 0.745       , 58.0        , 103.3       , 50662       , 15          , 0.00        
1.7225      , 90.980      , 24.14       , 0.596       , 61.1        , 106.8       , 51427       , 15          , 0.00        
1.7539      , 96.471      , 23.69       , 0.447       , 69.7        , 105.0       , 53447       , 15          , 0.00        
1.7539      , 96.471      , 23.84       , 0.447       , 68.1        , 111.3       , 53030       , 15          , 0.00        
1.7539      , 96.471      , 23.54       , 0.745       , 68.1        , 112.2       , 52893       , 15          , 0.00        
1.7539      , 96.471      , 23.84       , 0.745       , 67.3        , 118.0       , 52756       , 15          , 0.00        
1.7069      , 88.627      , 23.99       , 0.745       , 55.6        , 118.0       , 49555       , 15          , 0.00        
1.7069      , 88.627      , 23.84       , 0.000       , 54.8        , 116.1       , 49676       , 15          , 0.00        
1.7069      , 88.627      , 23.84       , 0.596       , 54.8        , 114.1       , 49555       , 15          , 0.00        
1.7069      , 88.627      , 23.84       , 0.447       , 55.6        , 118.0       , 49555       , 15          , 0.00        
1.7225      , 91.373      , 23.84       , 0.596       , 58.8        , 117.0       , 50788       , 15          , 0.00        
1.7225      , 91.373      , 23.69       , 0.596       , 58.8        , 119.0       , 50662       , 15          , 0.00        
1.7225      , 90.980      , 23.69       , 0.596       , 58.8        , 119.0       , 50412       , 15          , 0.00        
1.7225      , 91.373      , 23.54       , 0.447       , 58.8        , 120.0       , 50536       , 15          , 0.00        
1.7225      , 91.373      , 23.54       , 0.745       , 58.8        , 122.1       , 50412       , 15          , 0.00        
1.7225      , 90.980      , 23.54       , 0.447       , 58.8        , 121.1       , 50412       , 15          , 0.00        
1.6755      , 83.922      , 23.84       , 0.745       , 48.6        , 123.1       , 47370       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.596       , 43.9        , 124.2       , 45983       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 45.5        , 123.1       , 46296       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.447       , 44.7        , 123.1       , 46192       , 15          , 0.00        
1.6520      , 80.784      , 23.99       , 0.745       , 44.7        , 124.2       , 46402       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.596       , 41.6        , 123.1       , 46192       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.1        , 127.5       , 46192       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.1        , 127.5       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.9        , 123.1       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 44.7        , 123.1       , 46402       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.1        , 124.2       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.1        , 124.2       , 46087       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.596       , 44.7        , 124.2       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.9        , 124.2       , 45983       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.745       , 43.9        , 124.2       , 45983       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.596       , 43.9        , 126.4       , 45983       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.596       , 43.9        , 124.2       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.9        , 124.2       , 46192       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.9        , 125.3       , 46296       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.1        , 125.3       , 45983       , 15          , 0.00        
1.6520      , 80.784      , 23.84       , 0.745       , 43.1        , 124.2       , 46087       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 44.7        , 125.3       , 45983       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.745       , 43.9        , 125.3       , 45983       , 15          , 0.00        
1.6520      , 81.176      , 23.84       , 0.596       , 43.9        , 125.3       , 45880       , 15          , 0.00        
1.6990      , 87.451      , 23.54       , 0.596       , 52.5        , 125.3       , 48727       , 15          , 0.00        
1.6050      , 73.725      , 23.84       , 0.596       , 35.3        , 126.4       , 42624       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.8        , 126.4       , 41837       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.745       , 33.0        , 126.4       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.8        , 126.4       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.99       , 0.596       , 33.0        , 126.4       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 126.4       , 42096       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 126.4       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 126.4       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.99       , 0.745       , 32.2        , 125.3       , 42096       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.745       , 33.0        , 125.3       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.8        , 125.3       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 125.3       , 42096       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 125.3       , 42096       , 15          , 0.00        
1.5971      , 73.333      , 23.84       , 0.447       , 33.8        , 125.3       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 125.3       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 32.2        , 125.3       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.99       , 0.596       , 32.2        , 125.3       , 42271       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 31.4        , 125.3       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 31.4        , 126.4       , 42183       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 32.2        , 128.6       , 42096       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.745       , 32.2        , 124.2       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 32.2        , 124.2       , 41923       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 33.0        , 124.2       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.69       , 0.596       , 32.2        , 124.2       , 42096       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 32.2        , 124.2       , 42010       , 15          , 0.00        
1.5971      , 72.941      , 23.84       , 0.596       , 31.4        , 124.2       , 42271       , 15          , 0.00        
1.5971      , 72.549      , 23.84       , 0.596       , 31.4        , 123.1       , 42096       , 15          , 0.00        
1.5971      , 72.549      , 23.69       , 0.596       , 31.4        , 121.1       , 42010       , 15          , 0.00        
1.5971      , 72.549      , 23.69       , 0.447       , 31.4        , 123.1       , 41752       , 15          , 0.00        
1.5736      , 69.020      , 23.84       , 0.447       , 29.8        , 125.3       , 40833       , 15          , 0.00        
1.0564      , 0.000       , 23.84       , 0.000       , 0.0         , 123.1       , 19389       , 15          , 0.00        
1.0564      , 0.000       , 23.99       , 0.000       , 0.0         , 121.1       , 13138       , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 121.1       , 11843       , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 116.1       , 11292       , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 117.0       , 10634       , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 115.1       , 10127       , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 115.1       , 9514        , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 113.2       , 9082        , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 112.2       , 9708        , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 115.1       , 10112       , 15          , 0.00        
1.0956      , 0.000       , 24.14       , 0.000       , 0.0         , 111.3       , 10193       , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 112.2       , 9143        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 109.5       , 8503        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 109.5       , 7457        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 109.5       , 7045        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 107.7       , 6430        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.0       , 5733        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 107.7       , 4981        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 106.8       , 4510        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 106.8       , 4114        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.9       , 4028        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.9       , 3944        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.9       , 3926        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.0       , 3971        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.0       , 3906        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.0       , 3972        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 104.1       , 4413        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 104.1       , 6046        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 104.1       , 6366        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 100.7       , 6003        , 15          , 0.00        
1.0956      , 0.000       , 24.44       , 0.000       , 0.0         , 103.3       , 5682        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 100.7       , 5556        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 100.7       , 5802        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 101.6       , 6164        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 103.3       , 5908        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 105.9       , 5620        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 103.3       , 5756        , 15          , 0.00        
1.0956      , 0.000       , 24.29       , 0.000       , 0.0         , 101.6       , 6642        , 15          , 0.00        
1.5188      , 61.176      , 24.14       , 0.745       , 20.5        , 102.4       , 36264       , 15          , 0.00        
1.5580      , 67.451      , 24.29       , 0.596       , 25.9        , 102.4       , 40190       , 15          , 0.00        
1.5580      , 67.451      , 24.14       , 0.745       , 24.4        , 104.1       , 40111       , 15          , 0.00        
1.5580      , 67.451      , 23.99       , 0.596       , 25.9        , 105.0       , 39954       , 15          , 0.00        
1.5580      , 67.451      , 23.99       , 0.596       , 25.9        , 105.9       , 39567       , 15          , 0.00        
1.5580      , 67.059      , 23.99       , 0.596       , 25.2        , 106.8       , 39491       , 15          , 0.00        
1.5580      , 67.451      , 23.84       , 0.596       , 25.2        , 111.3       , 39567       , 15          , 0.00        
1.5580      , 67.451      , 23.84       , 0.596       , 25.2        , 108.6       , 39644       , 15          , 0.00        
1.5658      , 67.451      , 23.84       , 0.447       , 25.2        , 108.6       , 39799       , 15          , 0.00        
1.5580      , 67.451      , 23.84       , 0.596       , 24.4        , 108.6       , 39567       , 15          , 0.00        
1.5658      , 67.451      , 23.84       , 0.596       , 25.2        , 107.7       , 39491       , 15          , 0.00        
1.5580      , 67.451      , 23.84       , 0.596       , 25.2        , 109.5       , 39263       , 15          , 0.00        
1.5580      , 67.451      , 23.84       , 0.596       , 25.9        , 109.5       , 39187       , 15          , 0.00        
1.0564      , 0.000       , 23.84       , 0.000       , 0.0         , 110.4       , 17769       , 15          , 0.00        
1.0642      , 0.000       , 23.99       , 0.000       , 0.0         , 109.5       , 10579       , 15          , 0.00        
1.0564      , 0.000       , 23.99       , 0.000       , 0.0         , 105.9       , 9127        , 15          , 0.00        
1.0564      , 0.000       , 23.99       , 0.000       , 0.0         , 106.8       , 8160        , 15          , 0.00        
1.0642      , 0.000       , 23.99       , 0.000       , 0.0         , 105.9       , 8099        , 15          , 0.00        
1.0642      , 0.000       , 23.99       , 0.000       , 0.0         , 105.0       , 7796        , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 105.0       , 7802        , 15          , 0.00        
1.1740      , 9.412       , 24.14       , 0.149       , 0.0         , 104.1       , 16178       , 15          , 0.00        
1.2445      , 20.784      , 24.14       , 0.298       , 0.0         , 104.1       , 20437       , 15          , 0.00        
1.2288      , 18.039      , 24.14       , 0.149       , 0.0         , 103.3       , 19028       , 15          , 0.00        
1.2288      , 18.039      , 24.14       , 0.149       , 0.0         , 103.3       , 17800       , 15          , 0.00        
1.2288      , 18.039      , 24.14       , 0.149       , 0.0         , 102.4       , 17376       , 15          , 0.00        
1.2053      , 14.902      , 24.14       , 0.149       , 0.0         , 102.4       , 16626       , 15          , 0.00        
1.2445      , 20.784      , 24.14       , 0.149       , 0.0         , 103.3       , 18594       , 15          , 0.00        
1.2445      , 20.000      , 24.14       , 0.149       , 0.0         , 102.4       , 18377       , 15          , 0.00        
1.2445      , 20.392      , 24.14       , 0.149       , 0.0         , 102.4       , 18213       , 15          , 0.00        
1.2053      , 14.902      , 24.14       , 0.149       , 0.0         , 102.4       , 17085       , 15          , 0.00        
1.2523      , 21.569      , 24.14       , 0.149       , 0.0         , 101.6       , 18527       , 15          , 0.00        
1.2523      , 21.569      , 24.14       , 0.149       , 0.0         , 101.6       , 18697       , 15          , 0.00        
1.2837      , 25.882      , 24.14       , 0.149       , 0.0         , 101.6       , 19594       , 15          , 0.00        
1.3150      , 30.196      , 24.14       , 0.298       , 4.1         , 101.6       , 21026       , 15          , 0.00        
1.2758      , 24.314      , 24.14       , 0.149       , 0.0         , 101.6       , 18800       , 15          , 0.00        
1.2837      , 25.882      , 24.14       , 0.149       , 0.0         , 101.6       , 19189       , 15          , 0.00        
1.2915      , 27.451      , 24.14       , 0.298       , 0.0         , 99.9        , 19500       , 15          , 0.00        
1.2758      , 24.706      , 24.14       , 0.298       , 0.0         , 101.6       , 18800       , 15          , 0.00        
1.2837      , 25.882      , 24.14       , 0.149       , 0.0         , 101.6       , 18731       , 15          , 0.00        
1.2837      , 25.882      , 24.14       , 0.149       , 0.0         , 101.6       , 19371       , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 105.0       , 14688       , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 101.6       , 7520        , 15          , 0.00        
1.0486      , 0.000       , 24.14       , 0.000       , 0.0         , 100.7       , 3937        , 15          , 0.00        
1.0486      , 0.000       , 24.14       , 0.000       , 0.0         , 100.7       , 0           , 15          , 0.00        
1.0486      , 0.000       , 24.14       , 0.000       , 0.0         , 100.7       , 0           , 15          , 0.00        
1.0486      , 0.000       , 24.14       , 0.000       , 0.0         , 100.7       , 0           , 15          , 0.00        
1.0486      , 0.000       , 24.14       , 0.000       , 0.0         , 100.7       , 0           , 15          , 0.00        
1.3542      , 37.255      , 24.14       , 0.447       , 5.6         , 100.7       , 23387       , 15          , 0.00        
1.3699      , 38.824      , 24.14       , 0.447       , 8.0         , 100.7       , 26723       , 15          , 0.00        
1.3542      , 36.471      , 24.14       , 0.447       , 6.4         , 102.4       , 24838       , 15          , 0.00        
1.3229      , 32.549      , 24.14       , 0.447       , 4.1         , 102.4       , 21674       , 15          , 0.00        
1.2680      , 23.529      , 24.14       , 0.298       , 0.0         , 102.4       , 18262       , 15          , 0.00        
1.2758      , 24.314      , 24.14       , 0.298       , 0.0         , 102.4       , 17420       , 15          , 0.00        
1.3229      , 32.157      , 24.14       , 0.447       , 4.8         , 102.4       , 19784       , 15          , 0.00        
1.2131      , 16.078      , 24.14       , 0.149       , 0.0         , 102.4       , 13666       , 15          , 0.00        
1.2523      , 21.569      , 24.14       , 0.149       , 0.0         , 102.4       , 17000       , 15          , 0.00        
1.2288      , 18.431      , 23.99       , 0.000       , 3.3         , 102.4       , 18783       , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 4078        , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 102.4       , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 99.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.14       , 0.000       , 0.0         , 98.2        , 0           , 15          , 0.00        
# Start Of Session - Sample Time: 1.000
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Voltage Cutoff: 19.22
# Current Cutoff: 105.0
# Temperature Cutoff: 289.7
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage 
True        , True        , True        , True        , True        , True        , True        , True        , False       
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 86.4        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
1.0642      , 0.000       , 24.14       , 0.000       , 0.0         , 89.5        , 0           , 15          , 0.00        
