# Note - 20374160
# ESC - E714011
# Poles - 2
# Gear Ratio - 1
# KV - 1100
# Graph Data - 13 Sessions - Saved Wednesday, January 22, 2014
# Start Of Session - Sample Time: 1.000
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Voltage Cutoff: 9.54
# Current Cutoff: 105.0
# Temperature Cutoff: 289.7
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage 
True        , True        , True        , True        , True        , True        , True        , True        , False       
True        , True        , True        , True        , True        , True        , True        , True        , False       
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 3987        , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 71.8        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
# Start Of Session - Sample Time: 1.000
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Voltage Cutoff: 19.22
# Current Cutoff: 105.0
# Temperature Cutoff: 289.7
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage 
True        , True        , True        , True        , True        , True        , True        , True        , False       
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 3797        , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
# Start Of Session - Sample Time: 1.000
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Voltage Cutoff: 19.22
# Current Cutoff: 105.0
# Temperature Cutoff: 289.7
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage 
True        , True        , True        , True        , True        , True        , True        , True        , False       
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 71.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 72.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 70.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.2        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 73.9        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 24.88       , 0.000       , 0.0         , 75.4        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 76.8        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 74.6        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0407      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 76.1        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 77.5        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.0486      , 0.000       , 25.03       , 0.000       , 0.0         , 82.7        , 0           , 15          , 0.00        
1.1504      , 9.412       , 25.03       , 0.149       , 0.0         , 79.0        , 8433        , 15          , 0.00        
1.2210      , 22.745      , 25.03       , 0.298       , 0.0         , 79.0        , 16518       , 15          , 0.00        
1.2602      , 30.980      , 25.03       , 0.149       , 4.1         , 79.7        , 21312       , 15          , 0.00        
1.2367      , 25.098      , 24.88       , 0.149       , 0.0         , 78.3        , 19135       , 15          , 0.00        
1.2367      , 25.490      , 25.03       , 0.298       , 0.0         , 80.4        , 18594       , 15          , 0.00        
1.2367      , 26.275      , 24.88       , 0.298       , 0.0         , 78.3        , 18783       , 15          , 0.00        
1.2680      , 31.373      , 24.88       , 0.149       , 4.1         , 81.9        , 21628       , 15          , 0.00        
1.2680      , 31.765      , 24.88       , 0.298       , 3.3         , 81.9        , 21628       , 15          , 0.00        
1.2445      , 27.451      , 24.88       , 0.149       , 0.0         , 82.7        , 19764       , 15          , 0.00        
1.2445      , 27.451      , 24.88       , 0.149       , 0.0         , 79.0        , 19482       , 15          , 0.00        
1.1975      , 18.431      , 24.88       , 0.000       , 0.0         , 82.7        , 18068       , 15          , 0.00        
1.2053      , 19.216      , 25.03       , 0.149       , 0.0         , 81.9        , 15729       , 15          , 0.00        
1.1975      , 18.824      , 25.03       , 0.298       , 0.0         , 83.4        , 15514       , 15          , 0.00        
1.1975      , 18.431      , 24.88       , 0.298       , 0.0         , 83.4        , 15669       , 15          , 0.00        
1.2523      , 28.627      , 24.88       , 0.298       , 0.0         , 83.4        , 18052       , 15          , 0.00        
1.2367      , 25.098      , 25.03       , 0.149       , 0.0         , 83.4        , 18662       , 15          , 0.00        
1.1740      , 12.941      , 25.03       , 0.000       , 0.0         , 83.4        , 14709       , 15          , 0.00        
1.0642      , 0.000       , 25.03       , 0.000       , 0.0         , 84.1        , 3319        , 15          , 0.00        
1.2053      , 19.216      , 24.88       , 0.149       , 0.0         , 83.4        , 13494       , 15          , 0.00        
1.2602      , 31.373      , 24.88       , 0.298       , 3.3         , 84.1        , 21559       , 15          , 0.00        
1.2602      , 30.980      , 24.88       , 0.298       , 3.3         , 84.1        , 21290       , 15          , 0.00        
1.2602      , 30.980      , 24.88       , 0.149       , 4.1         , 85.7        , 21290       , 15          , 0.00        
1.1975      , 18.039      , 24.88       , 0.149       , 0.0         , 84.9        , 15766       , 15          , 0.00        
1.1975      , 18.431      , 24.88       , 0.149       , 0.0         , 84.9        , 15259       , 15          , 0.00        
1.1975      , 18.039      , 24.88       , 0.149       , 0.0         , 86.4        , 15328       , 15          , 0.00        
1.2053      , 18.824      , 24.88       , 0.149       , 0.0         , 85.7        , 15397       , 15          , 0.00        
1.0564      , 0.000       , 25.03       , 0.000       , 0.0         , 85.7        , 7892        , 15          , 0.00        
1.1661      , 11.373      , 25.03       , 0.149       , 0.0         , 84.9        , 10729       , 15          , 0.00        
1.2210      , 21.961      , 25.03       , 0.149       , 0.0         , 85.7        , 16680       , 15          , 0.00        
1.2367      , 25.882      , 24.88       , 0.298       , 0.0         , 84.9        , 18904       , 15          , 0.00        
1.2523      , 29.412      , 24.88       , 0.298       , 3.3         , 84.9        , 20458       , 15          , 0.00        
1.2523      , 29.020      , 24.88       , 0.149       , 0.0         , 87.9        , 20335       , 15          , 0.00        
1.2131      , 21.569      , 24.88       , 0.149       , 0.0         , 85.7        , 14625       , 15          , 0.00        
1.2131      , 21.176      , 24.88       , 0.149       , 0.0         , 86.4        , 16762       , 15          , 0.00        
1.2367      , 26.275      , 24.88       , 0.149       , 0.0         , 86.4        , 18992       , 15          , 0.00        
1.2367      , 26.275      , 24.88       , 0.149       , 0.0         , 88.7        , 19028       , 15          , 0.00        
