	33	43	-385	-4508	5119	-1
	28	40	-381	-16406	-3059	-4353
	31	38	-383	25619	-16406	-3059
	35	41	-381	25619	-16406	-3059
	32	39	-377	25619	-16406	-3059
	33	39	-386	25619	-16406	-3059
	31	36	-377	25619	-16406	-3315
	35	41	-378	25619	-16406	-3315
	35	39	-377	25619	-16406	-3315
	35	41	-381	25619	-16918	-3315
	32	46	-381	25619	-16918	-3315
	31	39	-381	25619	-16918	-3315
	30	39	-385	25875	-16918	-3059
	33	43	-381	25875	-16918	-3059
	32	37	-385	25875	-16918	-3315
	32	39	-386	25875	-16918	-3315
	31	39	-385	25875	-16918	-3315
	28	41	-385	25619	-16406	-3315
	32	40	-385	25619	-16406	-3315
	35	33	-385	25619	-16406	-3315
	33	41	-383	25875	-16918	-3059
	33	40	-377	25875	-16918	-3059
	33	35	-381	25875	-16918	-3059
	28	41	-378	25875	-16406	-3315
	30	38	-385	25875	-16406	-3315
	35	35	-385	25875	-16406	-3315
	31	38	-385	25875	-16406	-3059
	31	41	-385	25875	-16406	-3059
	32	39	-378	25619	-16406	-3315
	33	44	-381	25619	-16406	-3315
	32	41	-388	25619	-16406	-3315
	31	39	-386	25875	-16918	-3315
	31	39	-380	25875	-16918	-3315
	28	38	-377	25875	-16918	-3315
	35	36	-386	25875	-16918	-3059
	31	35	-381	25875	-16918	-3059
	35	39	-385	25875	-16918	-3059
	35	38	-381	25619	-16406	-3059
	33	40	-381	25619	-16406	-3315
	31	40	-385	25619	-16406	-3315
	33	39	-386	25619	-16406	-3315
	31	41	-377	25619	-16406	-3059
	28	39	-385	25619	-16406	-3059
	33	41	-386	25619	-16406	-3059
	31	41	-385	25619	-16406	-3315
	32	40	-381	25875	-16406	-3315
	31	41	-388	25875	-16406	-3315
	33	41	-385	25875	-16406	-3059
	31	38	-383	25619	-16406	-3059
	33	43	-385	25619	-16406	-3059
	35	41	-385	25619	-16406	-3059
	33	39	-378	25875	-16406	-3059
	39	38	-381	25875	-16406	-3059
	36	44	-385	25875	-16406	-3059
	35	39	-385	25875	-16406	-3059
	32	39	-381	25875	-16406	-3059
	31	39	-385	25875	-16406	-3059
	32	40	-386	25875	-16406	-3059
	31	38	-386	25875	-16406	-3059
	33	39	-380	25619	-16406	-3059
	31	39	-385	25619	-16406	-3059
	35	40	-385	25619	-16406	-3059
	30	40	-381	25875	-16406	-3059
	35	44	-385	25875	-16406	-3059
	38	39	-385	25875	-16406	-3059
	31	38	-385	25875	-16406	-3059
	31	38	-385	25619	-16406	-3059
	35	39	-383	25619	-16406	-3059
	31	38	-385	25619	-16918	-3059
	35	39	-385	25619	-16918	-3059
	36	44	-385	25619	-16406	-3059
	35	40	-383	25619	-16406	-3059
	35	41	-381	25619	-16406	-3059
	31	35	-385	25875	-16918	-3059
	31	39	-381	25875	-16918	-3059
	33	41	-386	25875	-16918	-3059
	32	43	-386	25619	-16406	-3059
	36	35	-378	25619	-16406	-3059
	35	35	-381	25619	-16406	-3059
	35	38	-385	25875	-16406	-3059
	31	39	-385	25875	-16406	-3315
	35	38	-386	25875	-16406	-3315
	32	43	-386	25619	-16406	-3315
	35	38	-386	25619	-16406	-3059
	35	35	-385	25619	-16406	-3059
	36	41	-383	25619	-16406	-3059
	31	35	-381	25619	-16406	-3059
	31	39	-378	25875	-16406	-3059
	31	40	-381	25875	-16406	-3059
	32	39	-381	25875	-16406	-3059
	28	40	-385	25619	-16918	-3059
	35	38	-381	25619	-16918	-3059
	33	39	-388	25619	-16918	-3059
	39	39	-385	25619	-16918	-3059
	35	39	-388	25875	-16918	-3059
	39	40	-380	25875	-16918	-3059
	35	39	-381	25875	-16918	-3059
	38	43	-381	25875	-16918	-3059
	35	39	-378	25875	-16406	-3059
	35	39	-386	25875	-16406	-3059
	35	39	-386	25875	-16406	-3059
	-121	-1	-360	25875	-16406	-3059
	-128	7	-354	24306	28130	9741
	-128	8	-354	24306	28130	9741
	-122	4	-359	24306	28130	9997
	-125	8	-360	24818	28130	9741
	-121	3	-360	24818	28130	9741
	-121	7	-356	24818	28130	9741
	-125	7	-357	24818	28130	9741
	-121	-1	-361	24818	28130	9741
	-125	11	-357	24818	28130	9741
	-129	7	-353	24818	28130	9741
	-127	7	-360	24818	28130	9741
	-125	1	-360	24818	28130	9741
	-121	6	-354	24818	28130	9741
	-122	7	-356	24818	28130	9741
	-129	7	-360	24818	28130	9741
	-127	6	-360	24306	28130	9741
	-122	7	-360	24818	28130	9741
	-129	4	-353	24818	28130	9741
	-121	3	-360	24818	28130	9741
	-121	3	-354	24818	28130	9741
	-127	7	-356	24818	28130	9741
	-127	3	-354	24818	28130	9741
	-121	1	-360	24818	28130	9229
	-125	7	-354	24818	28130	9229
	-121	1	-356	24818	28130	9229
	-121	3	-360	24818	28130	9229
	-125	7	-354	24818	28130	9229
	-122	7	-359	24818	28130	9229
	-127	1	-359	24818	28386	9229
	-127	3	-359	24818	28386	9229
	-128	3	-359	25074	28386	9229
	-125	1	-357	25074	28386	9229
	-125	3	-358	25074	28386	9229
	-129	6	-356	25074	28386	9229
	-125	7	-360	25074	28130	9229
	-126	7	-359	24818	28386	9229
	-127	7	-353	24818	28386	9229
	-128	3	-357	24818	28386	9229
	-125	-1	-359	25074	28386	9229
	-128	-1	-360	25074	28386	9229
	-128	3	-356	25074	28386	9229
	-125	6	-353	24818	28386	9229
	-121	8	-357	24818	28386	9229
	-127	6	-360	24818	28386	9229
	-122	7	-360	25074	28386	9229
	-124	3	-360	25074	28386	9229
	-127	3	-357	25074	28386	9229
	-122	-1	-360	24818	28386	9229
	-129	3	-356	24818	28386	9229
	-129	3	-361	24818	28386	9229
	-122	7	-356	25074	28386	9229
	-122	7	-356	25074	28386	9229
	-132	6	-359	25074	28386	9229
	-130	3	-357	25074	28386	9229
	-121	3	-356	25074	28386	9229
	-121	3	-360	25074	28386	9229
	-122	7	-354	25074	28386	9229
	-125	7	-357	25074	28386	9229
	-130	-1	-362	25074	28386	9229
	-127	3	-360	25074	28386	9229
	-128	3	-356	25074	28386	8973
	-122	3	-354	25074	28386	8973
	-132	3	-359	25074	28898	9229
	-125	3	-356	25074	28898	9229
	-121	0	-360	25074	28898	9229
	-125	6	-356	25074	28386	9229
	-127	3	-354	25074	28386	9229
	-120	3	-360	25074	28386	9229
	-124	4	-356	25074	28898	9229
	-121	4	-359	25074	28898	9229
	-122	7	-357	25074	28898	9229
	-129	3	-357	25074	28386	8973
	-129	3	-354	25074	28386	8973
	-125	7	-362	25074	28386	8973
	-127	7	-356	25074	28898	8973
	-127	1	-354	25074	28898	8973
	-122	-2	-356	25074	28898	8973
	-125	1	-360	25074	28386	8973
	-130	3	-359	25074	28386	8973
	-121	4	-361	25074	28386	8973
	-121	7	-353	25074	28898	8973
	-122	-1	-360	25074	28898	8973
	-125	1	-357	25074	28898	8973
	-125	6	-360	25074	28898	8973
	-125	4	-354	25074	28898	8973
	-125	4	-356	25074	28898	8973
	-128	6	-353	25074	28898	8973
	-121	6	-357	25330	28898	9229
	-122	6	-360	25330	28898	9229
	-121	3	-356	25330	28898	8973
	-121	7	-359	25330	28898	8973
	-121	3	-360	25330	28898	8973
	-125	4	-354	25330	28898	8973
	-129	7	-360	25330	28898	8973
	-130	4	-359	25330	28898	8973
	-127	7	-360	25330	28898	8973
	-125	8	-356	25330	28898	8973
	-128	7	-357	25330	28898	8973
	-121	1	-354	25330	28898	8973
	-313	380	319	25330	28898	8717
	-316	379	324	32003	32029	-755
	-317	377	323	32003	32029	-755
	-319	376	315	32515	31773	-243
	-316	380	320	-32253	31773	-243
	-317	376	318	-32253	31774	13
	-320	382	323	-32253	31774	13
	-317	382	321	-31997	31774	13
	-320	377	321	-31741	31774	269
	-319	380	326	-31741	31774	269
	-320	380	318	-31229	31262	525
	-317	375	318	-31229	31262	525
	-319	380	318	-30973	31262	1037
	-320	376	323	-30973	31262	1037
	-317	376	319	-30461	31006	1037
	-314	376	323	-30205	31262	1037
	-320	376	321	-30205	31262	1293
	-317	377	319	-30205	31262	1293
	-317	376	319	-29949	31006	1549
	-320	379	319	-29437	31006	1549
	-320	376	321	-29181	30494	1549
	-320	380	320	-29181	30494	1549
	-313	376	318	-29181	31006	1805
	-322	376	319	-29181	31006	1805
	-322	376	321	-28669	30494	2317
	-317	376	318	-28669	30494	2317
	-317	376	319	-28413	30494	2317
	-313	379	319	-28413	30494	2573
	-314	383	321	-28157	30494	2573
	-316	376	323	-28157	30494	2573
	-320	379	319	-28157	30238	2829
	-321	376	323	-27645	30238	3085
	-320	377	316	-27645	30238	3085
	-319	383	319	-27645	30238	3085
	-320	376	321	-27389	30238	3085
	-317	382	326	-26877	30238	3597
	-320	376	321	-26621	30238	3597
	-314	377	321	-26621	30238	3597
	-320	380	320	-26621	30238	3853
	-317	377	319	-26109	30238	3853
	-317	380	323	-26109	30238	4109
	-317	372	319	-26109	30238	4109
	-320	376	316	-25853	30238	4109
	-322	383	321	-25853	29982	4109
	-317	377	318	-25853	29982	4109
	-320	375	323	-25853	29982	4109
	-317	377	320	-25597	29470	4365
	-320	382	326	-25085	29470	4365
	-316	377	321	-24829	29982	4877
	-317	379	320	-24829	29982	4877
	-314	374	319	-24829	29982	5133
	-320	376	320	-24829	29470	4877
	-313	377	319	-24317	29470	4877
	-318	376	320	-24317	29470	4877
	-319	376	319	-24317	29470	5133
	-313	377	326	-24061	29470	5133
	-313	376	321	-23805	29470	5389
	-319	376	323	-23805	29470	5389
	-316	379	319	-23805	29470	5389
	-320	382	323	-23805	29470	5901
	-313	380	321	-23293	29214	5901
	-320	380	320	-23293	29214	5901
	-314	380	320	-23293	29214	5901
	-317	375	319	-23037	29470	5901
	-320	380	320	-23037	29214	6157
	-320	376	319	-23037	29214	6157
	-317	377	319	-23037	29214	6157
	-313	376	319	-22525	29214	6413
	-320	377	321	-22269	29214	6413
	-313	376	323	-22269	29214	6413
	-317	374	323	-22269	29214	6413
	-316	379	319	-21757	28702	6413
	-317	377	318	-21757	28702	6669
	-320	377	320	-21757	28702	6669
	-317	376	323	-21501	29214	6669
	-314	377	324	-21501	29214	7181
	-320	376	320	-21501	29214	7181
	-320	374	319	-21501	29214	7181
	-320	382	321	-21245	28702	7181
	-321	379	323	-21245	28702	7437
	-313	379	321	-21245	28702	7437
	-320	380	327	-21245	28702	7437
	-320	376	324	-20733	28702	7437
	-320	379	323	-20477	28702	7437
	-320	376	320	-20477	28702	7693
	-320	376	321	-20477	28702	7693
	-319	380	320	-19965	28446	7693
	-313	380	327	-19965	28446	7949
	-317	376	319	-19709	28446	7949
	-321	376	323	-19709	28446	7949
	-320	371	319	-19709	28190	8461
	-321	372	320	-19453	28190	8461
	-317	376	319	-18941	28190	8717
	-317	380	323	-18941	28190	8717
	-320	371	318	-18941	28190	8717
	-317	372	320	-18941	28190	8717
	-319	371	327	-18685	28190	8717
	-320	375	321	-18685	28190	8717
	-314	375	323	-18685	28190	8973
	-317	376	320	-18173	28190	8973
