	-11376	-6681	-9137	471	-77	-151

	-11378	-6682	-9137	472	-71	-152

	-11379	-6683	-9137	472	-77	-151

	-11379	-6683	-9137	468	-77	-151

	-11379	-6685	-9137	473	-80	-153

	-11380	-6686	-9137	476	-80	-153

	-11382	-6687	-9137	472	-80	-153

	-11382	-6687	-9137	467	-68	-148

	-11383	-6689	-9137	467	-75	-153

	-11383	-6689	-9135	468	-74	-151

	-11383	-6689	-9135	471	-77	-151

	-11383	-6690	-9135	468	-76	-153

	-11385	-6692	-9134	467	-80	-149

	-11386	-6692	-9135	472	-72	-145

	-11386	-6692	-9135	472	-73	-153

	-11386	-6693	-9135	472	-80	-148

	-11386	-6694	-9135	473	-72	-153
