-0.009345794	0.00952381	1
-1	-0.00952381	0.044247788
1	0.028571429	0.008849558
-0.009345794	1	-0.115044248
0.028037383	-1	0.008849558
-0.775700935	-0.638095238	0.008849558
-0.570093458	0.80952381	-0.026548673
0.644859813	0.771428571	-0.061946903
0.775700935	-0.619047619	-0.115044248  
0.981308411	0.00952381	-0.256637168
