
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   __L/D,*etaP | 
    206.60706 |       0.90452 |       0.90452 |       0.00000 |       2.95410 |      18.95410 |     768.27295 |       0.00003 |       0.60791 |       1.02960 |      -0.00000 |       0.00000 |       0.00240 |      -0.00017 |       0.00000 |       0.61321 |       1.40015 |     180.47768 |     161.33447 |      91.07802 |      -1.27266 |     180.00000 |     -47.90999 |       0.10121 |      47.46363 |    -122.30775 |     398.07126 |       0.31490 |       1.00000 |     240.70383 |      46.00000 |    -124.00000 |     398.07126 |     382.80276 |    5029.28711 |     400.80420 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      28.08924 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00002 |       0.00223 |      -0.00003 |      -4.87765 |      27.66250 |       0.00000 |      -0.01030 |      -0.06323 |       6.13718 |      -0.00000 | 
    206.74200 |       1.00503 |       1.00503 |       0.00000 |       2.95413 |      18.95413 |     768.27295 |       0.00002 |       0.49297 |       1.01397 |      -0.00000 |       0.00000 |       0.00332 |      -0.00023 |       0.00000 |       0.63353 |       1.39902 |     180.47818 |     161.33493 |     -88.90164 |       1.27152 |     180.00000 |      38.59384 |       0.09868 |      47.46363 |    -122.30775 |     398.07281 |       0.31638 |       1.00000 |     256.12143 |      46.00000 |    -124.00000 |     398.07281 |     382.91205 |    5041.06250 |     400.81851 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      30.41868 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |      -0.00012 |       0.00004 |      -5.28215 |      29.95655 |       0.00000 |      -0.02773 |       0.01779 |      -0.64136 |      -0.00000 | 
    206.87892 |       1.10553 |       1.10553 |       0.00000 |       2.95415 |      18.95415 |     768.27295 |       0.00002 |       0.55507 |       0.99493 |      -0.00000 |       0.00000 |      -0.00031 |      -0.00047 |       0.00000 |       0.63604 |       1.39625 |     180.47823 |     161.33499 |     -88.89914 |       1.26874 |     180.00000 |      31.73042 |       0.09622 |      47.46363 |    -122.30775 |     398.07535 |       0.31881 |       1.00000 |     270.03122 |      46.00000 |    -124.00000 |     398.07535 |     383.09653 |    5054.55762 |     400.80576 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      32.98027 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00001 |       0.00027 |       0.00000 |      -5.72696 |      32.47922 |       0.00000 |      -0.04470 |      -0.10787 |       2.41284 |      -0.00000 | 
    207.01735 |       1.20603 |       1.20603 |       0.00000 |       2.95418 |      18.95418 |     768.27295 |       0.00000 |       0.55730 |       0.99423 |      -0.00000 |       0.00000 |      -0.00111 |      -0.00021 |       0.00000 |       0.63028 |       1.39465 |     180.47809 |     161.33487 |      91.09509 |      -1.26716 |     180.00000 |      -4.92566 |       0.09382 |      47.46363 |    -122.30775 |     398.07559 |       0.31897 |       1.00000 |     282.57755 |      46.00000 |    -124.00000 |     398.07559 |     383.24100 |    5069.73438 |     400.83627 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      35.80422 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |      -0.00004 |       0.00001 |      -6.21734 |      35.26027 |       0.00000 |      -0.00601 |       0.11448 |     -19.05523 |      -0.00000 | 
    207.15855 |       1.30653 |       1.30653 |       0.00000 |       2.95421 |      18.95421 |     768.27295 |       0.00001 |       0.47772 |       1.00143 |      -0.00000 |       0.00000 |       0.00042 |      -0.00005 |       0.00000 |       0.63168 |       1.39489 |     180.47813 |     161.33490 |      91.09649 |      -1.26739 |     180.00000 |     -12.62146 |       0.09148 |      47.46363 |    -122.30775 |     398.07477 |       0.31811 |       1.00000 |     293.89334 |      46.00000 |    -124.00000 |     398.07477 |     383.29034 |    5086.56934 |     400.83136 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      38.92045 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |       0.00003 |       0.00000 |      -6.75847 |      38.32916 |       0.00000 |       0.00486 |       0.00878 |       1.80940 |       0.00000 | 
    207.30301 |       1.40703 |       1.40703 |       0.00000 |       2.95424 |      18.95424 |     768.27295 |       0.00000 |       0.40691 |       1.00306 |      -0.00000 |       0.00000 |      -0.00005 |      -0.00007 |       0.00000 |       0.63118 |       1.39452 |     180.47812 |     161.33490 |     -88.90400 |       1.26702 |     180.00000 |       0.47254 |       0.08919 |      47.46363 |    -122.30775 |     398.07462 |       0.31786 |       1.00000 |     304.10037 |      46.00000 |    -124.00000 |     398.07462 |     383.24384 |    5104.95068 |     400.82990 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      42.36513 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -7.35663 |      41.72151 |       0.00000 |      -0.02375 |       4.68893 |    -197.43095 |      -0.00000 | 
    207.44882 |       1.50754 |       1.50754 |       0.00000 |       2.95426 |      18.95427 |     768.27295 |       0.00000 |       0.37551 |       1.00047 |      -0.00000 |       0.00000 |       0.00090 |      -0.00005 |       0.00000 |       0.63633 |       1.39422 |     180.47824 |     161.33499 |     -88.89885 |       1.26672 |     180.00000 |       5.31175 |       0.08697 |      47.46363 |    -122.30775 |     398.07495 |       0.31810 |       1.00000 |     313.30786 |      46.00000 |    -124.00000 |     398.07495 |     383.15317 |    5124.70703 |     400.83029 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      46.02202 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |      -7.99164 |      45.32284 |       0.00000 |       0.34302 |      -0.20881 |      -0.60875 |       0.00000 | 
    207.59715 |       1.60804 |       1.60804 |       0.00000 |       2.95429 |      18.95429 |     768.27295 |       0.00000 |       0.34963 |       0.99993 |      -0.00000 |       0.00000 |      -0.00036 |      -0.00001 |       0.00000 |       0.63496 |       1.39410 |     180.47820 |     161.33496 |     -88.90022 |       1.26660 |     180.00000 |       0.76607 |       0.08479 |      47.46363 |    -122.30775 |     398.07504 |       0.31812 |       1.00000 |     321.61325 |      46.00000 |    -124.00000 |     398.07504 |     383.07938 |    5145.64453 |     400.83179 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      49.68737 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -8.62812 |      48.93251 |       0.00000 |       0.00817 |       0.21073 |      25.79453 |       0.00000 | 
    207.67383 |       1.65829 |       1.65829 |       0.00000 |       2.95431 |      18.95431 |     768.27295 |       0.00000 |       0.33314 |       1.00044 |      -0.00000 |       0.00000 |       0.00039 |      -0.00001 |       0.00000 |       0.63607 |       1.39407 |     180.47823 |     161.33499 |     -88.89911 |       1.26656 |     180.00000 |       0.42489 |       0.08373 |      47.46363 |    -122.30775 |     398.07504 |       0.31810 |       1.00000 |     325.45557 |      46.00000 |    -124.00000 |     398.07504 |     383.06012 |    5156.49951 |     400.83044 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      51.51211 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -8.94499 |      50.72952 |       0.00000 |      -0.07793 |      -8.95933 |     114.96994 |      -0.00000 | 
    207.75713 |       1.70854 |       1.70854 |       0.00000 |       2.95432 |      18.95432 |     768.27295 |       0.00000 |       0.31701 |       1.00020 |      -0.00000 |       0.00000 |       0.00048 |      -0.00000 |       0.00000 |       0.63744 |       1.39406 |     180.47827 |     161.33502 |      91.10226 |      -1.26655 |     180.00000 |      -0.67935 |       0.08268 |      47.46363 |    -122.30775 |     398.07501 |       0.31808 |       1.00000 |     329.10480 |      46.00000 |    -124.00000 |     398.07501 |     383.05399 |    5167.58496 |     400.83401 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      53.32579 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -9.25993 |      52.51566 |       0.00000 |      -0.04359 |      -1.53513 |      35.21651 |      -0.00000 | 
