
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   __L/D,*etaP | 
     94.23183 |       0.90452 |       0.90452 |       0.00000 |       2.95410 |      18.95410 |     186.01060 |       0.00003 |       0.59092 |       1.03006 |      -0.00000 |       0.00000 |       0.00252 |      -0.00019 |       0.00000 |       0.63391 |       1.35720 |     180.47798 |     161.33475 |      91.09872 |      -1.22972 |     180.00000 |     -48.53708 |       0.10128 |      47.46363 |    -122.30776 |     397.89914 |       0.31372 |       1.00000 |     240.59976 |      46.00000 |    -124.00000 |     397.89914 |     380.80298 |    5039.73047 |     400.79657 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      28.08936 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00002 |       0.00233 |      -0.00002 |      -4.87767 |      27.66262 |       0.00000 |      -0.00931 |      -0.05712 |       6.13292 |      -0.00000 | 
     94.36291 |       1.00503 |       1.00503 |       0.00000 |       2.95413 |      18.95413 |     186.01065 |       0.00003 |       0.47835 |       1.01447 |      -0.00000 |       0.00000 |       0.00324 |      -0.00050 |       0.00000 |       0.65399 |       1.35451 |     180.47845 |     161.33519 |     -88.88120 |       1.22702 |     180.00000 |      40.59197 |       0.09875 |      47.46363 |    -122.30776 |     397.90085 |       0.31543 |       1.00000 |     256.01071 |      46.00000 |    -124.00000 |     397.90085 |     380.91080 |    5052.68311 |     400.80554 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      30.41882 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |      -0.00011 |       0.00004 |      -5.28217 |      29.95669 |       0.00000 |       0.01353 |      -0.00687 |      -0.50814 |       0.00000 | 
     94.49657 |       1.10553 |       1.10553 |       0.00000 |       2.95416 |      18.95416 |     186.01068 |       0.00002 |       0.54413 |       0.99410 |      -0.00000 |       0.00000 |      -0.00032 |      -0.00037 |       0.00000 |       0.65636 |       1.35210 |     180.47852 |     161.33524 |     -88.87883 |       1.22462 |     180.00000 |      29.08104 |       0.09628 |      47.46363 |    -122.30776 |     397.90323 |       0.31781 |       1.00000 |     269.91452 |      46.00000 |    -124.00000 |     397.90323 |     380.94736 |    5067.33838 |     400.79504 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      32.98045 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00001 |       0.00026 |       0.00000 |      -5.72700 |      32.47940 |       0.00000 |      -0.04513 |      -0.12827 |       2.84239 |      -0.00000 | 
     94.63255 |       1.20603 |       1.20603 |       0.00000 |       2.95418 |      18.95418 |     186.01071 |       0.00000 |       0.53765 |       0.99482 |      -0.00000 |       0.00000 |      -0.00104 |      -0.00013 |       0.00000 |       0.65083 |       1.35103 |     180.47838 |     161.33511 |      91.11562 |      -1.22355 |     180.00000 |      -7.92866 |       0.09388 |      47.46363 |    -122.30776 |     397.90323 |       0.31783 |       1.00000 |     282.45526 |      46.00000 |    -124.00000 |     397.90323 |     380.91422 |    5083.65771 |     400.82477 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      35.80446 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |      -0.00003 |       0.00000 |      -6.21738 |      35.26051 |       0.00000 |      -0.01773 |       0.07767 |      -4.38150 |      -0.00000 | 
     94.77145 |       1.30653 |       1.30653 |       0.00000 |       2.95421 |      18.95421 |     186.01076 |       0.00001 |       0.45715 |       1.00092 |      -0.00000 |       0.00000 |       0.00047 |      -0.00005 |       0.00000 |       0.65238 |       1.35064 |     180.47842 |     161.33514 |      91.11719 |      -1.22315 |     180.00000 |     -13.42160 |       0.09153 |      47.46363 |    -122.30776 |     397.90244 |       0.31702 |       1.00000 |     293.76608 |      46.00000 |    -124.00000 |     397.90244 |     380.85638 |    5101.62549 |     400.82126 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      38.92066 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |       0.00002 |       0.00000 |      -6.75850 |      38.32936 |       0.00000 |       0.01351 |       0.01967 |       1.45524 |       0.00000 | 
     94.91000 |       1.40703 |       1.40703 |       0.00000 |       2.95424 |      18.95424 |     186.01079 |       0.00000 |       0.38439 |       1.00306 |      -0.00000 |       0.00000 |       0.00002 |      -0.00002 |       0.00000 |       0.65227 |       1.35048 |     180.47842 |     161.33514 |      91.11707 |      -1.22299 |     180.00000 |      -1.75918 |       0.08925 |      47.46363 |    -122.30776 |     397.90213 |       0.31673 |       1.00000 |     303.96866 |      46.00000 |    -124.00000 |     397.90213 |     380.81873 |    5121.13379 |     400.82004 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      42.36531 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |       0.00001 |      -0.00000 |      -7.35666 |      41.72169 |       0.00000 |      -0.00695 |      -0.19101 |      27.49894 |      -0.00000 | 
     95.04688 |       1.50754 |       1.50754 |       0.00000 |       2.95427 |      18.95427 |     186.01082 |       0.00000 |       0.34838 |       1.00091 |      -0.00000 |       0.00000 |      -0.00010 |      -0.00002 |       0.00000 |       0.65335 |       1.35034 |     180.47844 |     161.33517 |     -88.88184 |       1.22285 |     180.00000 |       3.38574 |       0.08702 |      47.46363 |    -122.30776 |     397.90231 |       0.31691 |       1.00000 |     313.17203 |      46.00000 |    -124.00000 |     397.90231 |     380.81784 |    5142.01514 |     400.82050 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      46.02231 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |      -7.99169 |      45.32312 |       0.00000 |       0.18061 |      -0.12220 |      -0.67660 |       0.00000 | 
     95.17423 |       1.60804 |       1.60804 |       0.00000 |       2.95429 |      18.95430 |     186.01085 |       0.00000 |       0.32265 |       1.00002 |      -0.00000 |       0.00000 |       0.00075 |      -0.00002 |       0.00000 |       0.65516 |       1.35022 |     180.47849 |     161.33521 |     -88.88003 |       1.22273 |     180.00000 |       1.28693 |       0.08485 |      47.46363 |    -122.30776 |     397.90244 |       0.31703 |       1.00000 |     321.47379 |      46.00000 |    -124.00000 |     397.90244 |     380.84149 |    5164.07471 |     400.82202 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      49.68763 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -8.62817 |      48.93276 |       0.00000 |       0.00877 |       0.07941 |       9.05540 |       0.00000 | 
     95.30559 |       1.70854 |       1.70854 |       0.00000 |       2.95432 |      18.95432 |     186.01089 |       0.00000 |       0.29115 |       0.99995 |      -0.00000 |       0.00000 |      -0.00012 |       0.00000 |       0.00000 |       0.65717 |       1.35019 |     180.47853 |     161.33525 |      91.12197 |      -1.22270 |     180.00000 |      -3.22827 |       0.08273 |      47.46363 |    -122.30776 |     397.90231 |       0.31690 |       1.00000 |     328.96207 |      46.00000 |    -124.00000 |     397.90231 |     380.86627 |    5187.13232 |     400.82425 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      53.32606 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |       0.00001 |       0.00000 |      -9.25998 |      52.51591 |       0.00000 |      -0.00908 |      -0.08113 |       8.93319 |      -0.00000 | 
     95.43140 |       1.80904 |       1.80904 |       0.00000 |       2.95435 |      18.95435 |     186.01093 |       0.00000 |       0.25432 |       1.00114 |      -0.00000 |       0.00000 |       0.00050 |       0.00001 |       0.00000 |       0.65773 |       1.35020 |     180.47855 |     161.33527 |      91.12254 |      -1.22271 |     180.00000 |      -0.97653 |       0.08066 |      47.46363 |    -122.30776 |     397.90222 |       0.31680 |       1.00000 |     335.71649 |      46.00000 |    -124.00000 |     397.90222 |     380.87625 |    5211.03369 |     400.82693 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      56.90427 |     424.96835 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.96832 |       0.00000 |    4149.96875 |    5200.00049 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -9.88132 |      56.03976 |       0.00000 |      -0.21033 |      -0.76755 |       3.64917 |      -0.00000 | 
