  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   __L/D,*etaP | 
     54.24156 |       0.00000 |       0.00000 |       0.00000 |       2.95385 |      18.95824 |     159.06247 |      -1.#IND0 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      47.46363 |    -122.30775 |     397.71194 |       0.00000 |       1.00000 |       0.00000 |      46.00000 |    -124.00000 |     397.71194 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    3300.00024 |    5200.00049 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     54.32492 |       0.05025 |       0.05025 |       0.00000 |       2.95386 |      18.95386 |     159.06247 |       0.00239 |       0.00000 |       2.64324 |      -0.15868 |       0.05830 |       0.14641 |       0.08431 |      -0.00064 |      -1.00942 |       0.36999 |     180.48087 |     161.34128 |     -94.22861 |      -1.85952 |     330.61227 |      85.75908 |       0.00000 |      47.46363 |    -122.30775 |     397.84558 |       0.13374 |       1.00000 |      19.98553 |      46.00000 |    -124.00000 |     397.84558 |     380.09573 |    4999.99756 |     406.32639 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      28.21239 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -4.89903 |      27.78378 |       0.00000 |      -1.#IND0 |       0.00000 |      -0.00000 |      -1.#IND0 | 
     65.57401 |       0.10050 |       0.10050 |       0.00000 |       2.95388 |      18.95388 |     159.06248 |       0.00291 |       0.78562 |       1.30674 |      -0.27194 |       0.23039 |       0.20969 |       0.09583 |      -0.00169 |      -0.40568 |       0.64596 |     180.47990 |     161.33897 |    -100.29235 |      -8.03988 |     320.45493 |      76.59348 |       0.01048 |      47.46363 |    -122.30775 |     398.00439 |       0.29464 |       1.00000 |      38.97985 |      46.00000 |    -124.00000 |     398.00439 |     380.23846 |    5000.06592 |     406.46292 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      41.94118 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |       0.44286 |       2.21230 |       0.04633 |      -7.28301 |      41.30400 |       0.00000 |       0.20018 |       0.15294 |       0.76399 |       0.00000 | 
     67.93542 |       0.20101 |       0.20101 |       0.00000 |       2.95391 |      18.95391 |     159.06252 |       0.00068 |       3.19755 |       0.16158 |      -0.00000 |       0.00000 |       0.20036 |       0.12780 |       0.00000 |       0.79475 |       1.39539 |     180.48253 |     161.33894 |     -88.74037 |       1.26784 |     180.00000 |      87.53552 |       0.12051 |      47.46363 |    -122.30775 |     398.14932 |       0.44108 |       1.00000 |      74.19002 |      46.00000 |    -124.00000 |     398.14932 |     380.73312 |    5001.83447 |     406.95297 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      69.57995 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |       0.11986 |       1.66697 |      -0.14824 |     -12.08243 |      68.52287 |       0.00000 |       0.07190 |       0.75002 |      10.43142 |       0.00000 | 
     68.06495 |       0.30151 |       0.30151 |       0.00000 |       2.95393 |      18.95393 |     159.06256 |       0.00086 |       3.13023 |       0.60848 |      -0.00000 |       0.00000 |       0.05315 |       0.01776 |       0.00000 |       1.35105 |       1.66185 |     180.49667 |     161.35184 |      91.81629 |      -1.53393 |     180.00000 |     -88.03876 |       0.11750 |      47.46363 |    -122.30775 |     398.08551 |       0.37727 |       1.00000 |     105.93296 |      46.00000 |    -124.00000 |     398.08551 |     381.14780 |    5006.00488 |     407.40314 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      97.42390 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |       0.00603 |       0.42740 |       0.07209 |     -16.91749 |      95.94382 |       0.00000 |       0.01411 |       0.02389 |       1.69302 |       0.00000 | 
     68.19213 |       0.40201 |       0.40201 |       0.00000 |       2.95396 |      18.95396 |     159.06259 |       0.00068 |       0.79632 |       1.25390 |      -0.00000 |       0.00000 |      -0.03875 |      -0.01382 |       0.00000 |       1.14742 |       1.58848 |     180.49083 |     161.34644 |      91.61252 |      -1.46071 |     180.00000 |     -87.51980 |       0.11457 |      47.46363 |    -122.30775 |     397.98846 |       0.28022 |       1.00000 |     134.52579 |      46.00000 |    -124.00000 |     397.98846 |     381.26462 |    5012.76123 |     407.57278 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     125.23441 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.01569 |       0.43344 |      -0.01096 |     -21.74673 |     123.33182 |       0.00000 |      -0.03619 |      -0.09943 |       2.74708 |      -0.00000 | 
     68.31837 |       0.50251 |       0.50251 |       0.00000 |       2.95399 |      18.95399 |     159.06262 |       0.00021 |      -0.31843 |       1.25693 |      -0.00000 |       0.00000 |      -0.02258 |      -0.01211 |       0.00000 |       1.00203 |       1.51979 |     180.48683 |     161.34276 |     -88.53296 |       1.39212 |     180.00000 |      81.83405 |       0.11171 |      47.46363 |    -122.30775 |     397.99039 |       0.28214 |       1.00000 |     160.32368 |      46.00000 |    -124.00000 |     397.99039 |     381.09998 |    5022.01660 |     407.47348 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     153.30626 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |       0.00054 |      -0.01187 |      -0.00028 |     -26.62136 |     150.97719 |       0.00000 |      -0.04523 |       0.03734 |      -0.82561 |      -0.00000 | 
     68.44600 |       0.60302 |       0.60302 |       0.00000 |       2.95402 |      18.95402 |     159.06265 |       0.00031 |       0.54398 |       0.96577 |      -0.00000 |       0.00000 |      -0.02645 |      -0.01064 |       0.00000 |       0.85779 |       1.45534 |     180.48305 |     161.33931 |     -88.67728 |       1.32775 |     180.00000 |      84.51022 |       0.10892 |      47.46363 |    -122.30775 |     398.02731 |       0.31908 |       1.00000 |     183.62294 |      46.00000 |    -124.00000 |     398.02731 |     380.84363 |    5033.60693 |     407.24936 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     181.42119 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00067 |       0.07691 |       0.00708 |     -31.50346 |     178.66498 |       0.00000 |      -0.00876 |      -0.02102 |       2.39978 |      -0.00000 | 
     68.57210 |       0.70352 |       0.70352 |       0.00000 |       2.95404 |      18.95404 |     159.06270 |       0.00002 |       1.24880 |       0.89702 |      -0.00000 |       0.00000 |      -0.02272 |      -0.00557 |       0.00000 |       0.71583 |       1.41588 |     180.47948 |     161.33604 |     -88.81931 |       1.28835 |     180.00000 |      27.97912 |       0.10620 |      47.46363 |    -122.30775 |     398.03729 |       0.32906 |       1.00000 |     204.64153 |      46.00000 |    -124.00000 |     398.03729 |     380.68988 |    5047.37842 |     407.06552 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     209.73241 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00058 |       0.02798 |       0.00460 |     -36.41965 |     206.54610 |       0.00000 |      -0.02085 |      -6.98445 |     334.93121 |      -0.00000 | 
     68.69817 |       0.80402 |       0.80402 |       0.00000 |       2.95407 |      18.95407 |     159.06273 |       0.00010 |       1.00967 |       0.98183 |      -0.00000 |       0.00000 |      -0.00714 |      -0.00155 |       0.00000 |       0.65105 |       1.40281 |     180.47787 |     161.33458 |      91.11588 |      -1.27530 |     180.00000 |     -73.73329 |       0.10355 |      47.46363 |    -122.30775 |     398.02740 |       0.31914 |       1.00000 |     223.58795 |      46.00000 |    -124.00000 |     398.02740 |     380.70135 |    5063.18213 |     407.01590 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     238.20369 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00013 |       0.00147 |       0.00015 |     -41.36364 |     234.58484 |       0.00000 |      -0.09047 |      -0.03834 |       0.42374 |      -0.00000 | 
     68.83006 |       0.90452 |       0.90452 |       0.00000 |       2.95410 |      18.95410 |     159.06276 |       0.00004 |       0.56402 |       1.02885 |      -0.00000 |       0.00000 |       0.00294 |      -0.00044 |       0.00000 |       0.65720 |       1.39944 |     180.47803 |     161.33472 |      91.12202 |      -1.27193 |     180.00000 |     -50.44031 |       0.10096 |      47.46363 |    -122.30775 |     398.02100 |       0.31277 |       1.00000 |     240.67354 |      46.00000 |    -124.00000 |     398.02100 |     380.81418 |    5080.89941 |     407.08307 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     266.85098 |     425.00000 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     850.00000 |       0.00000 |    4150.00049 |    5200.00049 |       0.00000 |      -0.00001 |       0.00253 |      -0.00002 |     -46.33820 |     262.79691 |       0.00000 |      -0.00377 |      -0.02203 |       5.84006 |      -0.00000 | 
     68.96313 |       1.00503 |       1.00503 |       0.00000 |       2.95413 |      18.95413 |     159.06281 |       0.00002 |       0.44118 |       1.01387 |      -0.00000 |       0.00000 |       0.00401 |      -0.00041 |       0.00000 |       0.68084 |       1.39714 |     180.47859 |     161.33525 |     -88.85432 |       1.26962 |     180.00000 |      37.10281 |       0.09844 |      47.46363 |    -122.30775 |     398.02237 |       0.31411 |       1.00000 |     256.08899 |      46.00000 |    -124.00000 |     398.02237 |     380.92224 |    5100.44189 |     407.18610 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     295.72278 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |      -0.00018 |       0.00006 |     -51.35173 |     291.23007 |       0.00000 |      -0.02597 |       0.02762 |      -1.06346 |      -0.00000 | 
     69.09570 |       1.10553 |       1.10553 |       0.00000 |       2.95415 |      18.95415 |     159.06284 |       0.00001 |       0.49925 |       0.99304 |      -0.00000 |       0.00000 |       0.00060 |      -0.00030 |       0.00000 |       0.68844 |       1.39516 |     180.47878 |     161.33542 |     -88.84672 |       1.26764 |     180.00000 |      26.27673 |       0.09598 |      47.46363 |    -122.30775 |     398.02448 |       0.31626 |       1.00000 |     269.99686 |      46.00000 |    -124.00000 |     398.02448 |     380.95892 |    5121.74902 |     407.24936 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     324.81055 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |      -0.00002 |       0.00020 |       0.00000 |     -56.40277 |     319.87595 |       0.00000 |      -0.09019 |      -0.25181 |       2.79199 |      -0.00000 | 
     69.23267 |       1.20603 |       1.20603 |       0.00000 |       2.95418 |      18.95418 |     159.06287 |       0.00001 |       0.48879 |       0.99318 |      -0.00000 |       0.00000 |      -0.00007 |      -0.00010 |       0.00000 |       0.68782 |       1.39430 |     180.47876 |     161.33540 |      91.15266 |      -1.26678 |     180.00000 |     -11.74304 |       0.09359 |      47.46363 |    -122.30775 |     398.02432 |       0.31606 |       1.00000 |     282.54129 |      46.00000 |    -124.00000 |     398.02432 |     380.92578 |    5144.75098 |     407.24603 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     354.16898 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |     -61.50080 |     348.78833 |       0.00000 |      -0.00703 |       0.00273 |      -0.38850 |      -0.00000 | 
     69.36176 |       1.30653 |       1.30653 |       0.00000 |       2.95421 |      18.95421 |     159.06290 |       0.00001 |       0.40231 |       0.99956 |      -0.00000 |       0.00000 |       0.00105 |      -0.00000 |       0.00000 |       0.69148 |       1.39420 |     180.47885 |     161.33548 |      91.15631 |      -1.26668 |     180.00000 |     -17.16856 |       0.09125 |      47.46363 |    -122.30775 |     398.02322 |       0.31500 |       1.00000 |     293.85538 |      46.00000 |    -124.00000 |     398.02322 |     380.86783 |    5169.36719 |     407.19843 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     383.81384 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00005 |       0.00000 |     -66.64859 |     377.98282 |       0.00000 |       0.01911 |       0.03085 |       1.61421 |       0.00000 | 
     69.48875 |       1.40703 |       1.40703 |       0.00000 |       2.95424 |      18.95424 |     159.06294 |       0.00000 |       0.32465 |       1.00118 |      -0.00000 |       0.00000 |       0.00063 |      -0.00000 |       0.00000 |       0.69541 |       1.39419 |     180.47896 |     161.33557 |      91.16024 |      -1.26667 |     180.00000 |      -6.23597 |       0.08897 |      47.46363 |    -122.30775 |     398.02271 |       0.31446 |       1.00000 |     304.06085 |      46.00000 |    -124.00000 |     398.02271 |     380.83008 |    5195.51611 |     407.14874 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     413.78955 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00003 |       0.00000 |     -71.85381 |     407.50314 |       0.00000 |       0.06086 |       0.52573 |       8.63876 |       0.00000 | 
     69.61670 |       1.50754 |       1.50754 |       0.00000 |       2.95426 |      18.95427 |     159.06297 |       0.00000 |       0.28211 |       0.99952 |      -0.00000 |       0.00000 |       0.00053 |      -0.00001 |       0.00000 |       0.69859 |       1.39415 |     180.47903 |     161.33563 |      91.16342 |      -1.26663 |     180.00000 |      -0.11268 |       0.08675 |      47.46363 |    -122.30775 |     398.02264 |       0.31440 |       1.00000 |     313.26682 |      46.00000 |    -124.00000 |     398.02264 |     380.82913 |    5223.27783 |     407.12738 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     444.13492 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |     -77.12324 |     437.38751 |       0.00000 |       0.00405 |      18.30716 |    4516.11572 |       0.00000 | 
     69.69968 |       1.55779 |       1.55779 |       0.00000 |       2.95428 |      18.95428 |     159.06299 |       0.00000 |       0.26777 |       0.99845 |      -0.00000 |       0.00000 |       0.00050 |      -0.00001 |       0.00000 |       0.70001 |       1.39411 |     180.47906 |     161.33568 |      91.16485 |      -1.26659 |     180.00000 |      -0.97358 |       0.08566 |      47.46363 |    -122.30775 |     398.02261 |       0.31437 |       1.00000 |     317.52588 |      46.00000 |    -124.00000 |     398.02261 |     380.83939 |    5237.83203 |     407.12949 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     459.45966 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |     -79.78435 |     452.47940 |       0.00000 |      -0.04648 |      -1.71434 |      36.88467 |      -0.00000 | 
     69.78043 |       1.60804 |       1.60804 |       0.00000 |       2.95429 |      18.95429 |     159.06300 |       0.00000 |       0.25296 |       0.99797 |      -0.00000 |       0.00000 |       0.00050 |      -0.00001 |       0.00000 |       0.70144 |       1.39407 |     180.47910 |     161.33571 |      91.16628 |      -1.26655 |     180.00000 |      -2.97672 |       0.08458 |      47.46363 |    -122.30775 |     398.02252 |       0.31428 |       1.00000 |     321.57092 |      46.00000 |    -124.00000 |     398.02252 |     380.85281 |    5252.72266 |     407.13821 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     474.89413 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |     -82.46452 |     467.67944 |       0.00000 |      -0.00654 |      -0.02664 |       4.07640 |      -0.00000 | 
     69.86567 |       1.65829 |       1.65829 |       0.00000 |       2.95431 |      18.95431 |     159.06302 |       0.00000 |       0.23604 |       0.99784 |      -0.00000 |       0.00000 |       0.00053 |      -0.00001 |       0.00000 |       0.70298 |       1.39404 |     180.47913 |     161.33574 |      91.16782 |      -1.26652 |     180.00000 |      -5.10474 |       0.08352 |      47.46363 |    -122.30775 |     398.02240 |       0.31414 |       1.00000 |     325.41263 |      46.00000 |    -124.00000 |     398.02240 |     380.86642 |    5268.20654 |     407.15091 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     490.44528 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     -85.16494 |     482.99432 |       0.00000 |       0.04081 |       0.08563 |       2.09828 |       0.00000 | 
     69.95155 |       1.70854 |       1.70854 |       0.00000 |       2.95432 |      18.95432 |     159.06305 |       0.00000 |       0.21688 |       0.99904 |      -0.00000 |       0.00000 |       0.00053 |       0.00022 |       0.00000 |       0.70452 |       1.39467 |     180.47917 |     161.33577 |      91.16935 |      -1.26714 |     180.00000 |      -3.66123 |       0.08247 |      47.46363 |    -122.30775 |     398.02228 |       0.31403 |       1.00000 |     329.06125 |      46.00000 |    -124.00000 |     398.02228 |     380.87769 |    5284.09814 |     407.16473 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     506.12057 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |     -87.88693 |     498.43143 |       0.00000 |       0.06452 |       0.43505 |       6.74293 |       0.00000 | 
     70.03932 |       1.75879 |       1.75879 |       0.00000 |       2.95433 |      18.95433 |     159.06306 |       0.00000 |       0.20069 |       0.99854 |      -0.00000 |       0.00000 |       0.00058 |       0.00023 |       0.00000 |       0.70620 |       1.39534 |     180.47922 |     161.33582 |      91.17104 |      -1.26782 |     180.00000 |      -3.42399 |       0.08144 |      47.46363 |    -122.30775 |     398.02219 |       0.31393 |       1.00000 |     332.52655 |      46.00000 |    -124.00000 |     398.02219 |     380.88495 |    5300.59668 |     407.17715 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     521.92859 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |     -90.63197 |     513.99927 |       0.00000 |       0.00903 |       0.06469 |       7.16051 |       0.00000 | 
     70.18207 |       1.85930 |       1.85930 |       0.00000 |       2.95436 |      18.95436 |     159.06310 |       0.00000 |       0.17054 |       0.99810 |      -0.00000 |       0.00000 |       0.00071 |       0.00014 |       0.00000 |       0.71010 |       1.39628 |     180.47931 |     161.33589 |      91.17494 |      -1.26875 |     180.00000 |      -4.46335 |       0.07940 |      47.46363 |    -122.30775 |     398.02194 |       0.31369 |       1.00000 |     338.94345 |      46.00000 |    -124.00000 |     398.02194 |     380.88629 |    5335.04932 |     407.19122 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     553.97461 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |     -96.19669 |     545.55847 |       0.00000 |       0.01062 |       0.05597 |       5.27142 |       0.00000 | 
     70.30800 |       1.95980 |       1.95980 |       0.00000 |       2.95439 |      18.95439 |     159.06313 |       0.00000 |       0.13956 |       0.99789 |      -0.00000 |       0.00000 |       0.00078 |       0.00007 |       0.00000 |       0.71450 |       1.39677 |     180.47942 |     161.33598 |      91.17934 |      -1.26924 |     180.00000 |      -5.99205 |       0.07742 |      47.46363 |    -122.30775 |     398.02161 |       0.31336 |       1.00000 |     344.73160 |      46.00000 |    -124.00000 |     398.02161 |     380.87564 |    5371.55371 |     407.18866 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     586.65784 |     424.94385 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.94385 |       0.00000 |    4149.94434 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |    -101.87209 |     577.74518 |       0.00000 |       0.01733 |       0.06874 |       3.96570 |       0.00000 | 
     70.42999 |       2.06030 |       2.06030 |       0.00000 |       2.95442 |      18.95442 |     159.06316 |       0.00000 |       0.10807 |       0.99800 |      -0.00000 |       0.00000 |       0.00081 |       0.00002 |       0.00000 |       0.71913 |       1.39695 |     180.47952 |     161.33611 |      91.18398 |      -1.26942 |     180.00000 |      -5.91881 |       0.07549 |      47.46363 |    -122.30775 |     398.02127 |       0.31302 |       1.00000 |     349.95248 |      46.00000 |    -124.00000 |     398.02127 |     380.86389 |    5410.05566 |     407.17624 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     620.06482 |     424.85092 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.85089 |       0.00000 |    4149.85156 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |    -107.67314 |     610.64459 |       0.00000 |       0.03142 |       0.14798 |       4.70944 |       0.00000 | 
     70.54530 |       2.16080 |       2.16080 |       0.00000 |       2.95444 |      18.95444 |     159.06320 |       0.00000 |       0.08024 |       0.99777 |      -0.00000 |       0.00000 |       0.00083 |       0.00001 |       0.00000 |       0.72393 |       1.39706 |     180.47964 |     161.33621 |      91.18877 |      -1.26952 |     180.00000 |      -5.60061 |       0.07360 |      47.46363 |    -122.30775 |     398.02094 |       0.31270 |       1.00000 |     354.66187 |      46.00000 |    -124.00000 |     398.02094 |     380.85876 |    5450.45410 |     407.16449 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     654.29572 |     424.85092 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.85089 |       0.00000 |    4149.85156 |    5200.00049 |       0.00000 |       0.00000 |       0.00001 |       0.00000 |    -113.61728 |     644.35547 |       0.00000 |       0.04228 |       0.22227 |       5.25665 |       0.00000 | 
     70.66005 |       2.26131 |       2.26131 |       0.00000 |       2.95447 |      18.95447 |     159.06323 |       0.00000 |       0.05535 |       0.99750 |      -0.00000 |       0.00000 |       0.00084 |       0.00000 |       0.00000 |       0.72877 |       1.39709 |     180.47975 |     161.33630 |      91.19361 |      -1.26956 |     180.00000 |      -5.87471 |       0.07177 |      47.46363 |    -122.30775 |     398.02060 |       0.31236 |       1.00000 |     358.90979 |      46.00000 |    -124.00000 |     398.02060 |     380.86115 |    5492.63477 |     407.16016 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     689.46558 |     424.85092 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.85089 |       0.00000 |    4149.85156 |    5200.00049 |       0.00000 |       0.00000 |       0.00002 |       0.00000 |    -119.72446 |     678.99097 |       0.00000 |       0.04360 |       0.21122 |       4.84415 |       0.00000 | 
     70.77666 |       2.36181 |       2.36181 |       0.00000 |       2.95450 |      18.95450 |     159.06326 |       0.00000 |       0.03174 |       0.99740 |      -0.00000 |       0.00000 |       0.00086 |       0.00000 |       0.00000 |       0.73369 |       1.39712 |     180.47987 |     161.33641 |      91.19854 |      -1.26958 |     180.00000 |      -5.99352 |       0.06997 |      47.46363 |    -122.30775 |     398.02026 |       0.31202 |       1.00000 |     362.74149 |      46.00000 |    -124.00000 |     398.02026 |     380.86688 |    5536.48047 |     407.16348 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     725.70868 |     424.85092 |     425.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    3100.00000 |     200.00029 |     849.85089 |       0.00000 |    4149.85156 |    5200.00049 |       0.00000 |       0.00000 |       0.00002 |       0.00000 |    -126.01801 |     714.68353 |       0.00000 |       0.03514 |       0.17313 |       4.92689 |       0.00000 | 
